title,category,content_raw,content_clean,is_ai,ai_type,char_count,raw_length,sentence_count,avg_sentence_len,sentence_len_std,total_tokens,noun_count,verb_count,adjective_count,adverb_count,josa_count,noun_ratio,verb_ratio,adjective_ratio,adverb_ratio,josa_ratio,noun_density,josa_density,friendly_ending_count,llm_style_count,period_count,exclamation_count,question_count,tilde_count,punctuation_ratio
아이폰11pro vs 아이폰 12pro 비교,상품_리뷰,"아이폰11pro 후기 남겨보면, 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요.",아이폰11pro 후기 남겨보면 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요.,1,AI_v1,106,134,4,26.5,6.224949798994366,51,17,11,8,0,8,0.3333333333333333,0.21568627450980393,0.1568627450980392,0.0,0.1568627450980392,0.16037735849056603,0.07547169811320754,0,0,4,0,0,0,0.03773584905660377
[내돈내산] 쿠팡에서 핸드폰 사도 될까? | 아이폰 11PRO 256기가... ,상품_리뷰,진짜 내돈내산 인증하고 시작합니다 나의 낡고 지친 아이폰7... 한 4년 썼더니 배터리도 너무 빨리 닳고... 느끼는 11과 11프로의 가장 큰 차이는 망원렌즈 유무라고 볼 수 있을 것 같은데 망원렌즈.. 있어도 잘... ,진짜 내돈내산 인증하고 시작합니다 나의 낡고 지친 아이폰7. 한 4년 썼더니 배터리도 너무 빨리 닳고. 느끼는 11과 11프로의 가장 큰 차이는 망원렌즈 유무라고 볼 수 있을 것 같은데 망원렌즈. 있어도 잘.,0,Human,86,116,4,21.5,12.093386622447824,47,17,9,4,2,5,0.3617021276595745,0.19148936170212766,0.0851063829787234,0.0425531914893617,0.10638297872340426,0.19767441860465115,0.05813953488372093,0,0,4,0,0,0,0.046511627906976744
연말정산 의료비 공제에서 실비보험 제외(실손의료보험금 자료... ,전문_정보,오늘 동생이 대구로 돌아가기 전 저에게 어마어마한 사실을 알려주고 갔어요 글쎄 2020년 1월 연말정산부터 의료비 공제에 실비보험 환급금이 공제되지않는다는 거에요!! 사실 원래부터 안됐어요~ 하지만... ,오늘 동생이 대구로 돌아가기 전 저에게 어마어마한 사실을 알려주고 갔어요 글쎄 2020년 1월 연말정산부터 의료비 공제에 실비보험 환급금이 공제되지않는다는 거에요! 사실 원래부터 안됐어요~ 하지만.,0,Human,87,110,2,43.5,28.5,41,18,6,1,0,9,0.43902439024390244,0.14634146341463414,0.024390243902439025,0.0,0.21951219512195122,0.20689655172413793,0.10344827586206896,0,0,1,1,0,1,0.034482758620689655
2020년 연말정산 신용카드 소득공제 무엇이 달라졌을까?,전문_정보,"[연말정산 소득공제 최대로 땡겨가는 꿀팁!] 2020년 연말정산 신용카드 소득공제 달라진 점 소득 공제율 변화 기본적으로 카드 사용금액으로 인한 소득공제는 신용카드 이용의 경우 15%, 체크카드... ",2020년 연말정산 신용카드 소득공제 달라진 점 소득 공제율 변화 기본적으로 카드 사용금액으로 인한 소득공제는 신용카드 이용의 경우 15 체크카드.,0,Human,64,82,1,64.0,0.0,27,17,1,1,0,4,0.6296296296296297,0.037037037037037035,0.037037037037037035,0.0,0.14814814814814814,0.265625,0.0625,0,0,1,0,0,0,0.015625
신분당선 강남역 맛집 장서는날 푸짐한 안주로 한 끼 식사하기... ,맛집_리뷰,2020년 1월이 정말 순식간에 사라져버린 거 같아요 2019년 연말에 못 본 사람들은 급하게 신년모임으로... 최애 맛집이자 술집! 신분당선 강남역 맛집으로 불리는 장서는날에서 같이 모였는데요~ 이번에 함께... ,2020년 1월이 정말 순식간에 사라져버린 거 같아요 2019년 연말에 못 본 사람들은 급하게 신년모임으로. 최애 맛집이자 술집! 신분당선 강남역 맛집으로 불리는 장서는날에서 같이 모였는데요~ 이번에 함께.,0,Human,90,115,3,30.0,15.769168230019828,44,18,5,2,2,8,0.4090909090909091,0.11363636363636363,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.2,0.08888888888888889,1,0,2,1,0,1,0.044444444444444446
아이폰11프로케이스 추천 : 케이스티파이 Pangram... ,상품_리뷰,같아요 11pro mirror selfie #내돈내산 #아이폰11프로케이스 #아이폰11프로 #아이폰11프로폰케이스 #케이스티파이 #casetify #폰케이스쇼핑몰 #연예인폰케이스 #팬그램팬그램 #pangrampangram #네온샌드케이스... ,같아요 11pro mirror selfie,0,Human,20,23,1,20.0,0.0,5,0,0,1,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0
"강남역 맛집 바비레드 BOBIRED, 데이트코스로 강추!",맛집_리뷰,근처에서 밥 먹을 곳 찾다가 강남역에 들렀어요. 맛이 자극적이지 않고 양도 적당해서 만족했답니다. 웨이팅만 조금 피하면 더 좋을 것 같아요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요.,근처에서 밥 먹을 곳 찾다가 강남역에 들렀어요. 맛이 자극적이지 않고 양도 적당해서 만족했답니다. 웨이팅만 조금 피하면 더 좋을 것 같아요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요.,1,AI_v1,105,137,5,21.0,2.6076809620810595,51,19,8,8,0,9,0.37254901960784315,0.1568627450980392,0.1568627450980392,0.0,0.17647058823529413,0.18095238095238095,0.08571428571428572,2,0,5,0,0,0,0.047619047619047616
강남 마녀의초대장  / 강남역 맛집/ 강남역 스테이크 / 강남... ,맛집_리뷰,"강남은 위치가 편해서 들렀다. 주문하고 기다리는 시간은 보통, 맛은 익숙한 느낌이었다. 조용한 식사보단 가볍게 먹는 쪽에 가까움. 딱히 특별하진 않은데 기억은 남는 편이다. 엄청난 건 아니고 그냥 기록용. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.",강남은 위치가 편해서 들렀다. 주문하고 기다리는 시간은 보통 맛은 익숙한 느낌이었다. 조용한 식사보단 가볍게 먹는 쪽에 가까움. 딱히 특별하진 않은데 기억은 남는 편이다. 엄청난 건 아니고 그냥 기록용. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.,1,AI_v2,106,140,6,17.666666666666668,3.858612300930075,55,20,8,9,0,12,0.36363636363636365,0.14545454545454545,0.16363636363636364,0.0,0.21818181818181817,0.18867924528301888,0.11320754716981132,0,0,6,0,0,0,0.05660377358490566
라그릴리아 봄메뉴 / 라그릴리아 메뉴판 / 강남역 맛집,맛집_리뷰,"강남역에 있는 SPC브랜드 총집합소에 다녀왔다! 라그릴리아, 그릭슈바인, 비스트로바, 베라피자 등등이... 2019년 4월 기준 라그릴리아 메뉴 라그릴리아 봄신메뉴 &amp; 기존 런치세트 등이 있었다. (메뉴 사진이... ",강남역에 있는 SPC브랜드 총집합소에 다녀왔다! 라그릴리아 그릭슈바인 비스트로바 베라피자 등등이. 2019년 4월 기준 라그릴리아 메뉴 라그릴리아 봄신메뉴 기존 런치세트 등이 있었다. 메뉴 사진이.,0,Human,88,110,4,22.0,10.977249200050075,48,25,2,2,0,11,0.5208333333333334,0.041666666666666664,0.041666666666666664,0.0,0.22916666666666666,0.2840909090909091,0.125,0,0,3,1,0,0,0.045454545454545456
iPhone 11 Pro 아이폰 11 pro (Feat 내돈내산 후기),상품_리뷰,iPhone는 처음엔 애매했는데 쓰다 보니 괜찮은 쪽으로 기울었다. 다만 설명이 조금 부족해서 처음 세팅할 때는 헤맸음. 이런 곳도 있었네 싶었다. 이런 곳도 있었네 싶었다. 시간 맞으면 한 번쯤 들를만함. 그냥 기록용으로 남겨두면 나중에 다시 보기 괜찮을 듯.,iPhone는 처음엔 애매했는데 쓰다 보니 괜찮은 쪽으로 기울었다. 다만 설명이 조금 부족해서 처음 세팅할 때는 헤맸음. 이런 곳도 있었네 싶었다. 이런 곳도 있었네 싶었다. 시간 맞으면 한 번쯤 들를만함. 그냥 기록용으로 남겨두면 나중에 다시 보기 괜찮을 듯.,1,AI_v2,110,146,6,18.333333333333332,7.156970184527963,54,20,12,8,0,6,0.37037037037037035,0.2222222222222222,0.14814814814814814,0.0,0.1111111111111111,0.18181818181818182,0.05454545454545454,0,0,6,0,0,0,0.05454545454545454
내돈내산 / 아이폰11 프로 미국 직구 후기,상품_리뷰,"세 모델 중 11프로가 화면 사이즈가 가장 작으며, 작다고 해도 8보다 크다. 아이폰을 주머니에 넣고 다니는 내 라이프 스타일에는 생각할 것도 없이 작은게 좋다. 그리고 셧터음 무음을 위해 직구 결정. (왜... ",세 모델 중 11프로가 화면 사이즈가 가장 작으며 작다고 해도 8보다 크다. 아이폰을 주머니에 넣고 다니는 내 라이프 스타일에는 생각할 것도 없이 작은게 좋다. 그리고 셧터음 무음을 위해 직구 결정. 왜.,0,Human,84,114,4,21.0,13.057564857200596,45,21,5,4,1,7,0.4666666666666667,0.1111111111111111,0.08888888888888889,0.022222222222222223,0.15555555555555556,0.25,0.08333333333333333,0,0,4,0,0,0,0.047619047619047616
아이폰11(광주 봉이모바일) 내돈내산 구매후기!,상품_리뷰,아이폰11 내돈내산은 처음엔 애매했는데 쓰다 보니 괜찮은 쪽으로 기울었다. 다만 설명이 조금 부족해서 처음 세팅할 때는 헤맸음. 급하게 정한 일정치고는 나쁘지 않았다. 엄청난 건 아니고 그냥 기록용. 시간 맞으면 한 번쯤 들를만함.,아이폰11 내돈내산은 처음엔 애매했는데 쓰다 보니 괜찮은 쪽으로 기울었다. 다만 설명이 조금 부족해서 처음 세팅할 때는 헤맸음. 급하게 정한 일정치고는 나쁘지 않았다. 엄청난 건 아니고 그냥 기록용. 시간 맞으면 한 번쯤 들를만함.,1,AI_v2,98,129,5,19.6,7.472616676907761,51,20,8,7,0,7,0.39215686274509803,0.1568627450980392,0.13725490196078433,0.0,0.13725490196078433,0.20408163265306123,0.07142857142857142,0,0,5,0,0,0,0.05102040816326531
애플워치 5세대 언박싱 아이폰11 연동 방법,상품_리뷰,오늘은 내돈내산 애플워치 5세대 언박싱 리뷰로 이야기를 준비했습니다. 2019년 하반기 출시 된... 연동의 경우 애플워치 전원을 ON 시켜주시면 근처에 있는 아이폰으로 바로 연동이 됩니다. 참고로 아이폰의... ,오늘은 내돈내산 애플워치 5세대 언박싱 리뷰로 이야기를 준비했습니다. 2019년 하반기 출시 된. 연동의 경우 애플워치 전원을 ON 시켜주시면 근처에 있는 아이폰으로 바로 연동이 됩니다. 참고로 아이폰의.,0,Human,89,114,4,22.25,12.577261228105266,47,23,4,1,0,10,0.48936170212765956,0.0851063829787234,0.02127659574468085,0.0,0.2127659574468085,0.25842696629213485,0.11235955056179775,0,0,4,0,0,0,0.0449438202247191
아이폰11pro - 내돈내산 액정필름/강화유리 추천!!2일동안... ,상품_리뷰,후기 다 읽어보고 ㅋㅋㅋ 2일동안 고민하다 샀어요 ㅋㅋㅋ 광고 후기만 가득한 블로그후기들 그래서 오늘 저는 #내돈내산 후기를 적어봅니다!! 이전에 아이폰SE였는데 그때는 오래된 기종이라 액정강화유리 젤... ,후기 다 읽어보고 2일동안 고민하다 샀어요 광고 후기만 가득한 블로그후기들 그래서 오늘 저는 후기를 적어봅니다! 이전에 아이폰SE였는데 그때는 오래된 기종이라 액정강화유리 젤.,0,Human,77,98,2,38.5,9.5,40,17,6,2,2,6,0.425,0.15,0.05,0.05,0.15,0.22077922077922077,0.07792207792207792,0,0,1,1,0,0,0.025974025974025976
강남역 맛집 이딸라시안 여길 왜 이제갔지!?,맛집_리뷰,"강남역 맛집 이딸라시안 강남역 11번출구로 나와 cgv골목 위로 쭉 올라오다보며 왼 편에 있어요 사실 이 골목 진짜 많이 왔었는데ㅋㅋㅋㅋ 카페며, 맛집이며 이 골목에서만 무려 4군데나 갔더라구요 이번에... ",강남역 맛집 이딸라시안 강남역 11번출구로 나와 cgv골목 위로 쭉 올라오다보며 왼 편에 있어요 사실 이 골목 진짜 많이 왔었는데 카페며 맛집이며 이 골목에서만 무려 4군데나 갔더라구요 이번에.,0,Human,82,108,1,82.0,0.0,42,23,5,1,1,7,0.5476190476190477,0.11904761904761904,0.023809523809523808,0.023809523809523808,0.16666666666666666,0.2804878048780488,0.08536585365853659,0,0,1,0,0,0,0.012195121951219513
[강남역 맛집] 모두가 좋아할 곳!,맛집_리뷰,2019년 3월 29일 금요일 1번 강남역 맛집 이딸라시안♬ 친구회사가 강남역이라 강남에서 맛집을 많이 찾으러다니는데 저번부터 회사사람들이랑 자주 가는곳이라고 나에게 같이 가자고 했당 강남은 꽤 멀긴하지만... ,2019년 3월 29일 금요일 1번 강남역 맛집 이딸라시안 친구회사가 강남역이라 강남에서 맛집을 많이 찾으러다니는데 저번부터 회사사람들이랑 자주 가는곳이라고 나에게 같이 가자고 했당 강남은 꽤 멀긴하지만.,0,Human,90,114,1,90.0,0.0,44,19,5,1,2,9,0.4318181818181818,0.11363636363636363,0.022727272727272728,0.045454545454545456,0.20454545454545456,0.2111111111111111,0.1,0,0,1,0,0,0,0.011111111111111112
내돈내산 아이폰 12ProMax 새벽배송 후기,상품_리뷰,+_+ 11/20 AM 12:56 배송완료! 되었다는 카톡을 새벽에 봤어요 ㅠㅠ 어제 몸이 안좋아서 약먹고 약기운에... ㅜㅜ 앞면은 실버라고 느껴지지 않네요 ㅋㅋㅋㅋ 다 같은 아이폰 느낌 ㅋ #내돈내산 화면 켜주고... ,11 20 AM 12 56 배송완료! 되었다는 카톡을 새벽에 봤어요 어제 몸이 안좋아서 약먹고 약기운에. 앞면은 실버라고 느껴지지 않네요 다 같은 아이폰 느낌 화면 켜주고.,0,Human,72,96,3,24.0,6.377042156569663,38,14,6,2,1,6,0.3684210526315789,0.15789473684210525,0.05263157894736842,0.02631578947368421,0.15789473684210525,0.19444444444444445,0.08333333333333333,0,0,2,1,0,0,0.041666666666666664
강남역 맛집 존맛 또 가야지~,맛집_리뷰,강남역 존맛은 가볍게 들른 곳인데 은근 기억에 남았어요. 메뉴가 깔끔하고 직원분들도 친절해서 편하게 먹고 왔습니다. 재방문 의사 있어요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요.,강남역 존맛은 가볍게 들른 곳인데 은근 기억에 남았어요. 메뉴가 깔끔하고 직원분들도 친절해서 편하게 먹고 왔습니다. 재방문 의사 있어요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요.,1,AI_v1,108,143,5,21.6,6.343500610861483,54,21,8,9,1,7,0.3888888888888889,0.14814814814814814,0.16666666666666666,0.018518518518518517,0.12962962962962962,0.19444444444444445,0.06481481481481481,1,0,5,0,0,0,0.046296296296296294
강남역 맛집 강남역 회식장소는 진구곱창이 최고죠,맛집_리뷰,"회식장소는 갔다옴. 대기 조금 있었고 메뉴는 생각보다 빨리 나왔다. 맛은 무난, 양은 적당한 편이라 근처에서 밥 먹을 때 참고할 만함. 사람이 좀 있어서 조용한 느낌은 아니었음. 사람이 좀 있어서 조용한 느낌은 아니었음.",회식장소는 갔다옴. 대기 조금 있었고 메뉴는 생각보다 빨리 나왔다. 맛은 무난 양은 적당한 편이라 근처에서 밥 먹을 때 참고할 만함. 사람이 좀 있어서 조용한 느낌은 아니었음. 사람이 좀 있어서 조용한 느낌은 아니었음.,1,AI_v2,91,122,5,18.2,5.455272678794342,51,22,4,8,1,10,0.43137254901960786,0.0784313725490196,0.1568627450980392,0.0196078431372549,0.19607843137254902,0.24175824175824176,0.10989010989010989,0,0,5,0,0,0,0.054945054945054944
[내돈내산]아이폰 11 Pro 256G 실버를 구매했다:) 발품팔아서,상품_리뷰,2년 약정이 끝난 내 갤럭시 S8을 보내주고 아이폰 11pro를 만나려 지난 몇 주간 카페와 성지...그리고 폰... 그러다 드디어 내가 원하던 아이폰 11pro 256기가 실버가 있는 곳을 찾았고......ㅎㅎ친절하신 사장님... ,2년 약정이 끝난 내 갤럭시 S8을 보내주고 아이폰 11pro를 만나려 지난 몇 주간 카페와 성지.그리고 폰. 그러다 드디어 내가 원하던 아이폰 11pro 256기가 실버가 있는 곳을 찾았고. 친절하신 사장님.,0,Human,89,117,4,22.25,15.927570436196476,47,17,4,4,1,7,0.3617021276595745,0.0851063829787234,0.0851063829787234,0.02127659574468085,0.14893617021276595,0.19101123595505617,0.07865168539325842,0,0,4,0,0,0,0.0449438202247191
