category,title,content,date,is_ai,ai_type
전문_정보,2020년 연말정산 소득공제 팁,"2020년 귀속 연말정산 미리보기 서비스가 오픈 되었어요. 연말정산이란? '급여 소득에서 원천 징수한 소득세에 대하여 과부족을 연말에 정산하는 일' 즉, 1년 동안 낸 근로소득세를 따져보고, 실소득 보다... ",20201124,0,Human
맛집_리뷰,S_Diary : 2019년 9월 7-8일 일상(◍•ᴗ... ,"배갈비 #강남역맛집 #갈비무한리필 #일상블로그 #대학생일상 #서로이웃환영 #서이추환영 금,토... 인생은 길고 견생은 짧다는것이 슬프다 영화를 인계동에서 봤기에 3002 버스를 타고 강남으로 넘어가서... ",20190908,0,Human
맛집_리뷰,강남역 맛집 바비레드 꼭가기 두번가기,"[#강남역 맛집, #바비레드] 오지 않을거 같은 새해가 다시 왔네요. 2019년 잘 맞이들 하셨나요!? 저는... 강남역에 아주 분위기 좋은 맛집을 데려갔어요^^ 당분간 잘 못만나요... 둘 다 주말에 계속 일해 하.... 강제 일... ",20190102,0,Human
전문_정보,2020년 연말정산 꿀팁! 전년도와 달라진 내용 확인하고 가세요~,연말정산 때문에 하루가 조금 정신없었다. 막 큰일은 아닌데 은근 신경 쓰임. 그래도 지나고 나니 별거 아니긴 하다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 다음엔 다른 메뉴도 봐야 할 듯. 엄청난 건 아니고 그냥 기록용.,20200109,1,AI_v2
맛집_리뷰,[강남역 맛집/강남역 초밥] 갓덴스시 강남점,친구랑 강남역에 갔는데 전체적으로 무난해서 좋았어요. 음식 나오는 속도도 괜찮고 맛도 기대 이상이라 근처 맛집 찾는 분들께 추천드려요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.,20190503,1,AI_v1
맛집_리뷰,매월 31일 할로윈 피티 강남역 마녀주방,매월 31일에서 밥 먹었다. 맛은 자극적이지 않았고 가격도 요즘 기준으로는 평범했다. 근처 약속 있을 때 한 끼 해결하기 괜찮은 곳. 시간 맞으면 한 번쯤 들를만함. 급하게 정한 일정치고는 나쁘지 않았다. 이런 곳도 있었네 싶었다.,20190101,1,AI_v2
상품_리뷰,블로그의 기본은 사진이다. 아이폰11 내돈내산 언박싱 후기,카메라가 3개나 있는 아이폰11PRO의 경우 50만원 이상 차이가 나기 때문에 최종 11로 낙점!! 열자마자 이어폰을 보고 앗! 아이팟을 주나보다 하고 놀라는 분들이 계실까봐 상세샷을 찍어본다. 포장 사이에 유선이... ,20200629,0,Human
맛집_리뷰,강남역 맛집 바비레드에서 파스타먹고왔어요!,오랜만에 근처에서 밥 먹을 곳 찾다가 강남역 바비레드에서에 들렀어요. 맛이 자극적이지 않고 양도 적당해서 만족했답니다. 웨이팅만 조금 피하면 더 좋을 것 같아요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요.,20191217,1,AI_v1
맛집_리뷰,[강남역 맛집/강남역 초밥] 갓덴스시 강남점,"1.0 방문일자 : 2019년 3월 22일 2.0 음식점 명 : 갓덴스시 강남점 3.0 메뉴 : 초밥 1,500~ 3.1 접시당(색상별) 1... 당사자인 그 형의 추천 맛집인 강남역 갓덴스시로 향했다. 역시 인기가 많아서 그런지 약 30분 정도... ",20190503,0,Human
전문_정보,소득공제 (2020년 연말정산(2019년 귀속 근로소득) 적용... ,"2019년 세법개정안 - 신용카드등 사용금액 소득공제 (2020년 연말정산(2019년 귀속 근로소득) 적용... 소비하다보면 연말에 낭패를 보는 경우가 많다. 현실적으로는 카드 혜택, 현금영수증 미발급, 현금영수증... ",20190902,0,Human
전문_정보,알면 득이 되는 연말정산 꿀팁! 2020년 달라지는 연말정산... ,"알면은 시작은 귀찮았는데 하다 보니 괜찮았다. 엄청 의미 있는 건 아니고, 그래도 하루가 조금 정리된 느낌. 엄청난 건 아니고 그냥 기록용. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 엄청난 건 아니고 그냥 기록용.",20200114,1,AI_v2
전문_정보,"2020년 연말정산, 신용카드 소득공제 및 제외항목",연말정산 기록. 특별한 건 없고 그냥 그런 하루였다. 그래도 남겨두면 나중에 다시 볼 때 생각날 것 같음. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 사람이 좀 있어서 조용한 느낌은 아니었음. 다음엔 다른 메뉴도 봐야 할 듯.,20201109,1,AI_v2
맛집_리뷰,"강남역 훠궈 무한리필, 고기 무제한 존맛탱 하이라훠궈",다들 2019년 올 한해도 늘 행복하세요! 강남역에서 약속이나 데이트 있으면 가성비 맛집 무한리필로 하이라훠궈 먹으러 가세요 저에게 고맙다고 댓글 달게 될 거예요 찡긋(^.~) 강남역 맛집 하이라훠궈... ,20190101,0,Human
상품_리뷰,[리뷰]애플 유저 아이폰11프로... 펜슬 2세대 내돈내산 구매 후기,애플 유저 궁금해서 써봤는데 막 놀랄 정도는 아니었다. 그래도 손이 자주 가긴 함. 불편한 점은 조금씩 보이는데 못 쓸 정도는 아님. 엄청난 건 아니고 그냥 기록용. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 기대치를 낮추고 가면 무난한 정도.,20201206,1,AI_v2
상품_리뷰,[내돈내산] 아이폰 12 개봉기(with 아이폰 11),"내돈내산 아이폰은 가볍게 써보기 좋은 제품이었어요. 기대를 너무 크게 하지 않으면 만족도가 높고, 실사용 기준으로는 꽤 괜찮게 느껴졌답니다. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요.",20201113,1,AI_v1
전문_정보,2020년 연말정산 미리보기 바뀐 공제항목은?,열정이 가득한 분양대행사 2020년 연말정산 미리보기 바뀐 공제항목은? 안녕하세요 오렌지디앤씨 입니다 :) 13월의 월급이라고 불리는 연말정산 미리보기 서비스가 오픈되면서 많은 분들의 관심이 집중되는 듯... ,20191120,0,Human
전문_정보,"2020년 연말정산 소득공제 총정리 (기간, 변경내용, 신용카드... ","가입할 계획이 있다면 잘 알아보고 본인에게 유리한 걸로 하세요 자, 지금까지 2020년 연말정산 소득공제 관련해서 알아보았는데요 도움이 되는 글이었길 바라면서 13월의 월급 모두 두둑히 챙기셨으면 해요!!",20200107,0,Human
상품_리뷰,아이폰 11 Pro 케이스 디자인스킨내돈내산후기 / 할인팁까지!,아이폰 11 Pro 케이스 디자인스킨 내돈내산 후기 할인팁까지! 안녕하세요 나나초이입니다 :D 저 몇일전에 드디어 핸드폰을 바꿨어요 오예 오예 너무신나요 비싼 가격이라 망설여졌지만 때마침 2년넘게 잘 써오던... ,20191112,0,Human
상품_리뷰,(내돈내산) &lt;한달후기&gt; ‘아이몰’ 변색없는 아이폰 케이스 !!,"(내돈내산) 아이폰11 퍼플 기종을 쓰고 있는데용 뒷면 퍼플 색이 너무 예쁘잖아요 ~~ 그래서 보통 투명... 사실 투명케이스 치고는 가격이 좀 있었어요 18,900원+배송비 3,000원 = 21,900원이었습니당 11/5에 집에... ",20201209,0,Human
상품_리뷰,케이스티파이(CASETiFY) 아이폰11 Pro 케이스 구매하기,케이스티파이 아이폰11는 사용법이 어렵진 않았다. 마감은 보통이고 기능은 필요한 만큼만 있는 느낌. 오래 써봐야 알겠지만 첫인상은 나쁘지 않음. 기대치를 낮추고 가면 무난한 정도. 딱히 특별하진 않은데 기억은 남는 편이다.,20191028,1,AI_v2
상품_리뷰,아이폰 11프로 | 핸드폰케이스 리뷰 | 내돈내산,"이번에 아이폰은 가볍게 써보기 좋은 제품이었어요. 기대를 너무 크게 하지 않으면 만족도가 높고, 실사용 기준으로는 꽤 괜찮게 느껴졌답니다. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.",20200817,1,AI_v1
전문_정보,2020 연말정산(해외체류 자녀 유치원비 공제될까?- 됐다!),국외교육비 공제 2020년 연말정산 챌린지!!! 해외에 체류하기때문에 연말정산에서 억울하다 싶은 부분이 있다. 미취학자녀의 경우 아동수당이나 양육/보육수당을 주고 있어서 인적공제에서 제외된다는 점이... ,20200116,0,Human
상품_리뷰,"아이폰 11 Pro 케이스, 이 세상 예쁨이 아니잖아? 내돈내산... ",아이폰 궁금해서 써봤는데 막 놀랄 정도는 아니었다. 그래도 손이 자주 가긴 함. 불편한 점은 조금씩 보이는데 못 쓸 정도는 아님. 다음엔 다른 메뉴도 봐야 할 듯. 사람이 좀 있어서 조용한 느낌은 아니었음. 기대치를 낮추고 가면 무난한 정도.,20200530,1,AI_v2
상품_리뷰,내돈내산 아이폰11프로맥스 액정보호필름 네고퓨어... ,케이스도아이폰 정품케이스 물론 이벤트에 걸려 받은 케이스이고 액정보호필름도 강화유리인데 하기사... 잘 사용해야 할텐데 #아이폰11 #아이폰11프로맥스 #액정보호필름 #강화유리 #네고퓨어강화유리 #보호필름,20200816,0,Human
맛집_리뷰,유나이티드 갤러리 2019년 10월 U매거진_셋째주 전시_한성진... ,유나이티드 갤러리 2019년 10월 U매거진 셋째주 전시_한성진 개인전 #한성진 #한성진개인전 #한성진작가... 유나이티드갤러리 #유나이티드문화재단 #강남역갤러리 #강남갤러리 #강남역맛집 #강남역데이트,20191011,0,Human
전문_정보,"2020 연말정산 미리보기로... 월세, 달라지는 소득공제등 알아보기","소득공제등에 대하여 알아봅니다 연말 정산,미리보기서비스이용, 2020 달라지는 공제,정산시기... 세금을 정산하는 과정을 말합니다. &lt;2&gt;.2020년 1월 연말 정산 미리 보기 써비스 이용하기 2020년 1월 2019년도... ",20191130,0,Human
맛집_리뷰,[강남역 맛집] 맥쓰세계치킨 강남점 :: 가성비 좋은 치킨... ,"음, 말복도 만나서 닭요리를 먹던, 2019년 여름을 보내며 몸보신을 해야겠다 싶다. 맥쓰세계치킨강남본점 이번에 방문한 치킨집은 '맥쓰세계치킨'이다. 서울 곳곳에 포진되어있는 맥쓰세계치킨은 각 나라별... ",20190724,0,Human
맛집_리뷰,2019년 4월의 일상_늦게 쓰는 4월 일기,근처에서 밥 먹을 곳 찾다가 4월의 일상_늦게에 들렀어요. 맛이 자극적이지 않고 양도 적당해서 만족했답니다. 웨이팅만 조금 피하면 더 좋을 것 같아요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 기대보다,20190525,1,AI_v1
맛집_리뷰,[강남역 맛집] 강남 돈코츠 일본라멘 유타로 (점심맥주팜^^),#강남역추천맛집 #강남역맛집 #강남역일본라멘 #강남일본라멘 추처언!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 아 배고파..ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ 2019년 마지막 점심 맛점입니다!!!!!!!!!,20191231,0,Human
맛집_리뷰,강남역맛집 : 바비레드 - 매콤한 크림파스타 &amp; 큐브 스테이크,친구랑 강남역맛집 바비레드에 갔는데 전체적으로 무난해서 좋았어요. 음식 나오는 속도도 괜찮고 맛도 기대 이상이라 근처 맛집 찾는 분들께 추천드려요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요.,20200110,1,AI_v1
맛집_리뷰,강남역 맛집 추천 : 수제맥주펍 브롱스(bronx),친구랑 강남역 수제맥주펍에 갔는데 전체적으로 무난해서 좋았어요. 음식 나오는 속도도 괜찮고 맛도 기대 이상이라 근처 맛집 찾는 분들께 추천드려요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요.,20190103,1,AI_v1
전문_정보,2020년 연말정산 간소화 서비스와 달라진 공제 항목,연말정산 기록. 특별한 건 없고 그냥 그런 하루였다. 그래도 남겨두면 나중에 다시 볼 때 생각날 것 같음. 시간 맞으면 한 번쯤 들를만함. 다음엔 다른 메뉴도 봐야 할 듯. 기대치를 낮추고 가면 무난한 정도. 엄청 자세한 후기는 아니고 그냥 그때 느낌 위주.,20200129,1,AI_v2
맛집_리뷰,[강남역 맛집] 연인끼리 데이트하기 좋은 파스타집 | 바비레드,"연인끼리 다녀왔는데 첫인상은 그냥 보통. 근데 먹다 보니 나쁘지 않았다. 소스가 조금 강해서 호불호 있을 듯하고, 나는 그럭저럭 괜찮았음. 급하게 정한 일정치고는 나쁘지 않았다. 사람이 좀 있어서 조용한 느낌은 아니었음.",20191122,1,AI_v2
상품_리뷰,내돈내산) 아이폰 11... Iphone 11 pro smart battery case... ,내돈내산) 아이폰은 처음엔 애매했는데 쓰다 보니 괜찮은 쪽으로 기울었다. 다만 설명이 조금 부족해서 처음 세팅할 때는 헤맸음. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 급하게 정한 일정치고는 나쁘지 않았다.,20200921,1,AI_v2
맛집_리뷰,강남역맛집 : 강남진해장 - 곱창전골맛집,강남진해장 사진 몇 장 남김. 조명 때문에 음식 색은 잘 나오는 편이었고 실제 맛도 크게 다르진 않았다. 테이블은 조금 좁아서 그건 아쉬웠음. 딱히 특별하진 않은데 기억은 남는 편이다. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.,20191231,1,AI_v2
상품_리뷰,아이폰 가죽케이스 커스텀 이니셜각인 까지(아이폰11프로... ,아이폰정품케이스 보다 더 정교하게 잘만들어진 2만원 후반대 내돈내산 스미스앤레더 아이폰 가죽 케이스 3주이상 사용해본 느낌 이웃님들 안녕하세요 로시언니가 왔어요 애인도 없고 남의편도 없는... ,20200806,0,Human
전문_정보,2020년 연말정산 소득공제 달라진 점 알아보기!,연말정산을 하면서 오랜만에 여유를 느꼈어요. 바쁜 와중에 잠깐 쉬어가는 시간이 생긴 것 같아서 꽤 괜찮은 하루였답니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.,20191230,1,AI_v1
맛집_리뷰,강남역 맛집/더치맥앤펍(The CHIMAC and Pub),2019년 1월 19일 토요일 저녁의 강남은 어떤 모습일까. 궁금해하며 정~~~~~말 오랜만에 주말 저녁 강남으로 나갔다. 온라인 카페에서 잡은 약속 장소는 '더치맥앤펍(The CHIMAC and Pub)' 이런 곳에 얼마 만에... ,20190122,0,Human
전문_정보,2020년 연말정산 현금영수증한도 신용카드공제  상향... ,연말정산 현금영수증한도 기록. 특별한 건 없고 그냥 그런 하루였다. 그래도 남겨두면 나중에 다시 볼 때 생각날 것 같음. 시간 맞으면 한 번쯤 들를만함. 엄청난 건 아니고 그냥 기록용. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.,20201212,1,AI_v2
